PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
8152.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,0.0,10.0,8038.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,10.0,8038.0
1265.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,6.0,8126.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,6.0,8126.0
4416.0,0.0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,2.0,1.0,11.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,4.0,9.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0,9.0,14053.0,0.0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,13.0,2.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,0.0,4.0,7.0,1.0,4.0,8.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0,9.0,14053.0
8065.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,4.0,5.0,0.0,0.0,1.0,71.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,10.0,1.0,6.0,5.0,2.0,1.0,6.0,1.0,8.0,16070.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,4.0,5.0,0.0,0.0,1.0,69.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,10.0,1.0,6.0,5.0,2.0,1.0,6.0,1.0,8.0,16070.0
5729.0,0.0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,9.0,1.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,9.0,11182.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,9.0,13065.0
2128.0,0.0,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,13.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20037.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,13.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20037.0
8717.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,2.0,13.0,1.0,7.0,7.0,0.0,2.0,3.0,1.0,8.0,13049.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,8.0,2.0,12.0,1.0,7.0,7.0,0.0,2.0,3.0,1.0,8.0,13049.0
283.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,13034.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,13034.0
2049.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,14.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,8.0,13147.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,12.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,4.0,10.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,8.0,13147.0
5115.0,0.0,0.0,2.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,2.0,0.0,9.0,2.0,8.0,20123.0,0.0,0.0,2.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,2.0,0.0,9.0,2.0,8.0,20123.0
7140.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,6.0,2.0,2.0,1.0,8.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,13.0,1.0,7.0,7.0,0.0,0.0,8.0,1.0,8.0,8126.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,5.0,0.0,6.0,2.0,2.0,1.0,6.0,1.0,0.0,5.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,5.0,12.0,1.0,7.0,7.0,0.0,0.0,8.0,1.0,8.0,8126.0
8388.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,5.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,3.0,3.0,8.0,13151.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,12.0,1.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0,1.0,6.0,6.0,1.0,1.0,3.0,2.0,8.0,13151.0
8094.0,0.0,1.0,1.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,2.0,4.0,1.0,10.0,2.0,0.0,2.0,6.0,10.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,1.0,8.0,14053.0,0.0,1.0,1.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,3.0,8.0,1.0,12.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,3.0,3.0,7.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,14053.0
7052.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20184.0,0.0,1.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,6024.0
199.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,6.0,3.0,0.0,3.0,5.0,1.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,8.0,20069.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,6.0,0.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,8.0,20069.0
5618.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,6.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,7.0,19035.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,7.0,19035.0
1992.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,10.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,3.0,2.0,8.0,14040.0
2997.0,0.0,1.0,1.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,5.0,10.0,8.0,5.0,5.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,7.0,14105.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,4.0,0.0,7.0,10.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,7.0,14105.0
8325.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,2058.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,8.0,2058.0
7660.0,0.0,0.0,2.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,4.0,5.0,10.0,5.0,6.0,1.0,3.0,3.0,1.0,1.0,9.0,2.0,12.0,20134.0,0.0,0.0,2.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,2.0,0.0,3.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,9.0,2.0,12.0,20082.0
8584.0,0.0,1.0,1.0,3.0,19.0,4.0,0.0,1.0,1.0,0.0,1.0,23.0,4.0,1.0,6.0,6.0,0.0,0.0,2.0,17.0,4.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,8.0,19043.0,0.0,1.0,1.0,3.0,19.0,4.0,0.0,1.0,1.0,0.0,1.0,23.0,3.0,1.0,6.0,6.0,0.0,0.0,2.0,20.0,4.0,0.0,1.0,2.0,6.0,0.0,0.0,4.0,0.0,3.0,10.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,8.0,19043.0
5709.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,6.0,20130.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,5.0,1.0,6.0,20130.0
313.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,3.0,27.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,9.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,3.0,0.0,2.0,23.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,5.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,8.0,14040.0
1911.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,3.0,0.0,1.0,13.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,8.0,1.0,5.0,5.0,0.0,0.0,5.0,3.0,8.0,16070.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,11.0,0.0,2.0,12.0,1.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,8.0,1.0,5.0,5.0,0.0,0.0,5.0,3.0,8.0,16070.0
7953.0,0.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,23.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,11.0,1.0,6.0,3.0,5.0,2.0,3.0,3.0,8.0,14040.0,0.0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,10.0,1.0,6.0,3.0,5.0,2.0,3.0,3.0,8.0,14040.0
5950.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,12.0,1.0,0.0,2.0,4.0,11.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,11.0,13191.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,6.0,0.0,1.0,2.0,19.0,2.0,0.0,2.0,6.0,11.0,3.0,2.0,2.0,1.0,2.0,10.0,9.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,11.0,13191.0
7972.0,0.0,1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,9.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,17068.0,0.0,1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,17068.0
177.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,1.0,11.0,1.0,16.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,2.0,1.0,5.0,9.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,11.0,16178.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,19.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,16178.0
410.0,0.0,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,3.0,7.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,7.0,2.0,4.0,4.0,0.0,0.0,9.0,2.0,6.0,13034.0,0.0,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,7.0,2.0,4.0,4.0,0.0,0.0,9.0,2.0,6.0,13034.0
5986.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,8.0,8157.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,8.0,8157.0
230.0,0.0,0.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,2.0,1.0,3.0,5.0,10.0,2.0,6.0,1.0,3.0,2.0,2.0,2.0,9.0,3.0,6.0,17041.0,0.0,0.0,1.0,7.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,9.0,3.0,6.0,17041.0
2455.0,0.0,0.0,2.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,6.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,19036.0,0.0,0.0,2.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,1.0,6.0,6.0,0.0,4.0,2.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,9.0,0.0,8.0,19036.0
7150.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,5.0,6.0,1.0,0.0,1.0,13.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,6.0,1.0,4.0,10.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,8.0,13191.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,6.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,10.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,8.0,13191.0
249.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,5.0,0.0,6.0,9.0,0.0,4.0,21.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,2.0,25.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,14040.0
908.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,7.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,8.0,4045.0,0.0,1.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,5.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,8.0,4045.0
7212.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,7.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,8012.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,8012.0
633.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,10.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,20208.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,8.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,20208.0
5673.0,0.0,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,7.0,1.0,2.0,6.0,0.0,2.0,1.0,20.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,8.0,8074.0,0.0,1.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,6.0,1.0,1.0,6.0,0.0,0.0,2.0,24.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,8.0,8074.0
